time,seconds_elapsed,z,y,x
1717013015205583400,234.24058325195313,3.3173248767852783,1.8682124614715576,0.08635000139474869
1717013015215466500,234.25046655273437,3.5737624168395996,1.9032750129699707,-0.03712499886751175
1717013015225350000,234.26034985351563,3.7866125106811523,1.8127999305725098,-0.11055000126361847
1717013015235233000,234.27023291015624,3.8770875930786133,1.5861999988555908,-0.16596250236034393
1717013015245116400,234.28011645507812,3.829237461090088,1.2860374450683594,-0.2223374992609024
1717013015254999600,234.28999951171875,3.6951749324798584,0.9678624868392944,-0.3106124997138977
1717013015264882700,234.29988256835938,3.5333375930786133,0.6517499685287476,-0.44261249899864197
1717013015274766000,234.30976611328126,3.3790624141693115,0.36877501010894775,-0.6076124906539917
1717013015284649500,234.3196494140625,3.258887529373169,0.23361249268054962,-0.781000018119812
1717013015294532400,234.32953247070313,3.214062452316284,0.2666124999523163,-0.9437999725341797
1717013015304415700,234.33941577148437,3.217362403869629,0.3899500072002411,-1.1024750471115112
1717013015314299000,234.349298828125,3.2290499210357666,0.6391000151634216,-1.2588125467300415
1717013015324182300,234.35918237304688,3.2928500175476074,0.9965999722480774,-1.4460874795913696
1717013015334065400,234.3690654296875,3.4302124977111816,1.2467124462127686,-1.701562523841858
1717013015343948500,234.3789484863281,3.558912515640259,1.2350250482559204,-1.9665249586105347
1717013015353831700,234.38883178710938,3.5184874534606934,0.9327999949455261,-2.164525032043457
1717013015363715000,234.39871508789062,3.231112480163574,0.4006749987602234,-2.2666873931884766
1717013015373598200,234.40859814453125,2.748075008392334,-0.2134000062942505,-2.3293874263763428
1717013015383481600,234.41848168945313,2.2159500122070312,-0.7188500165939331,-2.4762375354766846
1717013015393364700,234.42836474609376,1.8264124393463135,-0.914650022983551,-2.81146240234375
1717013015403248000,234.438248046875,1.6901500225067139,-0.7412624955177307,-3.3713624477386475
1717013015413131300,234.44813134765624,1.7583500146865845,-0.22398750483989716,-4.087462425231934
1717013015423014700,234.4580146484375,2.110487461090088,0.46873748302459717,-4.818687438964844
1717013015432897800,234.46789770507812,2.706549882888794,1.0722249746322632,-5.392199993133545
1717013015442781000,234.47778100585938,3.151362419128418,1.3605624437332153,-5.690162658691406
1717013015452664000,234.4876640625,3.1140999794006348,1.3381500244140625,-5.723162651062012
1717013015462547500,234.49754736328126,2.539487600326538,1.1679250001907349,-5.655099868774414
1717013015472430600,234.5074306640625,1.5549875497817993,0.8465874791145325,-5.672150135040283
1717013015482313700,234.51731372070313,0.46213749051094055,0.4240500032901764,-5.858325004577637
1717013015492196900,234.52719677734376,-0.35942500829696655,0.10587500035762787,-6.125487327575684
1717013015502080300,234.53708032226564,-0.6936874985694885,-0.015399999916553497,-6.339437484741211
1717013015511963600,234.54696362304688,-0.6180624961853027,0.03244999796152115,-6.4000749588012695
1717013015521846800,234.5568466796875,-0.3445749878883362,0.2176624983549118,-6.3064374923706055
1717013015531730000,234.56672998046875,-0.1551000028848648,0.5720000267028809,-6.11269998550415
1717013015541613300,234.57661328125,-0.2700499892234802,1.1158125400543213,-5.951962471008301
1717013015551496700,234.58649658203126,-0.7458000183105469,1.7649500370025635,-5.9626874923706055
1717013015561379600,234.59637963867186,-1.4663000106811523,2.4012999534606934,-6.090287685394287
1717013015571263000,234.60626293945313,-2.2303874492645264,2.8355250358581543,-6.0882248878479
1717013015581146000,234.61614599609376,-2.8528499603271484,2.890937566757202,-5.752999782562256
1717013015591029200,234.626029296875,-3.271125078201294,2.488612413406372,-5.0846123695373535
1717013015600912600,234.63591259765624,-3.4978625774383545,1.7085750102996826,-4.197187423706055
1717013015610795800,234.64579565429688,-3.5712873935699463,0.8571749925613403,-3.2009999752044678
1717013015620679200,234.65567919921875,-3.569087505340576,0.26124998927116394,-2.258162498474121
1717013015630562300,234.66556225585938,-3.524399995803833,0.09102500230073929,-1.5398625135421753
1717013015640445700,234.67544580078126,-3.4711875915527344,0.30703750252723694,-1.0757999420166016
1717013015650328800,234.68532885742187,-3.4563374519348145,0.7880125045776367,-0.7948874831199646
1717013015660212000,234.6952119140625,-3.4669249057769775,1.3286625146865845,-0.5905625224113464
1717013015670095000,234.70509521484374,-3.47228741645813,1.7393749952316284,-0.3606624901294708
1717013015679978500,234.714978515625,-3.4702250957489014,1.9351749420166016,-0.032862499356269836
1717013015689862000,234.72486181640625,-3.461699962615967,1.9234875440597534,0.4076874852180481
1717013015699745000,234.7347451171875,-3.4520750045776367,1.7883249521255493,0.8823375105857849
1717013015709628200,234.74462817382812,-3.4350249767303467,1.5893625020980835,1.3026750087738037
1717013015719511300,234.75451123046875,-3.432962417602539,1.37871253490448,1.609162449836731
1717013015729394700,234.76439477539063,-3.4765498638153076,1.2285624742507935,1.8231124877929688
1717013015739277800,234.77427783203126,-3.5329248905181885,1.1615999937057495,2.020012378692627
1717013015749161000,234.78416088867186,-3.5946624279022217,1.1593999862670898,2.2178750038146973
1717013015759044400,234.79404443359374,-3.6233999729156494,1.212612509727478,2.4105124473571777
1717013015768927500,234.80392749023437,-3.544612407684326,1.3233000040054321,2.5882999897003174
1717013015778810600,234.813810546875,-3.3413875102996826,1.4851374626159668,2.7362499237060547
1717013015788693800,234.82369384765624,-3.1274375915527344,1.6894625425338745,2.8319499492645264
1717013015798577200,234.8335771484375,-2.9486875534057617,1.9214249849319458,2.8831000328063965
1717013015808460300,234.84346020507812,-2.7890501022338867,2.1576499938964844,2.887362480163574
1717013015818343700,234.85334375,-2.674099922180176,2.4003374576568604,2.8638498783111572
1717013015828226800,234.86322680664063,-2.6123623847961426,2.5950374603271484,2.887362480163574
1717013015838110200,234.87311010742187,-2.531512498855591,2.7205750942230225,3.010699987411499
1717013015847993300,234.88299340820313,-2.423024892807007,2.7685625553131104,3.1884875297546387
1717013015857876700,234.89287670898437,-2.305875062942505,2.7205750942230225,3.3406999111175537
1717013015867759600,234.90275952148437,-2.1367499828338623,2.606724977493286,3.4682998657226562
1717013015877643000,234.91264306640625,-1.9100124835968018,2.495074987411499,3.5908124446868896
1717013015887526100,234.92252612304688,-1.6684249639511108,2.4237124919891357,3.683350086212158
1717013015897409500,234.93240942382812,-1.4321999549865723,2.4109249114990234,3.7333998680114746
1717013015907292700,234.9422927246094,-1.217287540435791,2.454512596130371,3.7408249378204346
1717013015917175800,234.95217578125,-1.0309749841690063,2.5247750282287598,3.7035624980926514
1717013015927059200,234.96205908203126,-0.847962498664856,2.569462537765503,3.611987590789795
1717013015936942300,234.9719423828125,-0.6287875175476074,2.5833499431610107,3.475862503051758
1717013015946825500,234.98182543945313,-0.35942500829696655,2.5662999153137207,3.3182873725891113
1717013015956708900,234.991708984375,-0.045512501150369644,2.5184500217437744,3.153287410736084
1717013015966592000,235.0015920410156,0.29823750257492065,2.454512596130371,2.990487575531006
1717013015976475400,235.01147534179688,0.6696249842643738,2.412024974822998,2.8468000888824463
1717013015986358500,235.02135864257812,1.0441750288009644,2.363075017929077,2.7362499237060547
1717013015996242000,235.03124194335936,1.392187476158142,2.2789249420166016,2.663787603378296
